fragility_id,description,unit_qty,unit,name,name_short,group,author,is_official_p58,system_id,subsystem_id,service_location,structural_system,structural_system_alt,structural_series_id
C3011.001d,Costing based upon 9'x100' Panels,100,lf,"Wall Partition, Type: Gypsum + Wallpaper, Full Height, Fixed Below, Slip Track Above w/o returns (friction connection)",Wall Partition Finishes,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3011.002a,Costing based upon 9'x100' Panels,100,lf,"Wall Partition, Type: Gypsum + Ceramic Tile, Full Height, Fixed Below, Fixed Above",Wall Partition Finishes,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3011.002b,Costing based upon 9'x100' Panels,100,lf,"Wall Partition, Type: Gypsum + Ceramic Tile, Partial Height, Fixed Below, Lateral Braced Above",Wall Partition Finishes,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3011.002c,Costing based upon 9'x100' Panels,100,lf,"Wall Partition, Type: Gypsum + Ceramic Tile, Full Height, Fixed Below, Slip Track Above w/ returns (friction connection)",Wall Partition Finishes,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3011.002d,Costing based upon 9'x100' Panels,100,lf,"Wall Partition, Type: Gypsum + Ceramic Tile, Full Height, Fixed Below, Slip Track Above w/o returns (friction connection)",Wall Partition Finishes,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3011.003a,Costing based upon 9'x100' Panels,100,lf,"Wall Partition, Type: High End Marble or Wood Panel, Full Height, Fixed Below, Fixed Above",Wall Partition Finishes,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3011.003b,Costing based upon 9'x100' Panels,100,lf,"Wall Partition, Type: High End Marble or Wood Panel, Partial Height, Fixed Below, Lateral Braced Above",Wall Partition Finishes,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3011.003c,Costing based upon 9'x100' Panels,100,lf,"Wall Partition, Type: High End Marble or Wood Panel, Full Height, Fixed Below, Slip Track Above w/ returns (friction connection)",Wall Partition Finishes,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3011.003d,Costing based upon 9'x100' Panels,100,lf,"Wall Partition, Type: High End Marble or Wood Panel, Full Height, Fixed Below, Slip Track Above w/o returns (friction connection)",Wall Partition Finishes,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3021.001a,"The user needs to review the fragilities of all piping modeled in the ceiling of the floor and input the peak floor acceleration value for the pipe with the lowest median peak floor acceleration value, along with the associated total dispersion (beta).  Flooring type assumed to be carpet or vinyl. Available costs are per one square foot of floor area.  ",1,by_user,Generic Floor Covering - Flooding of floor caused by failure of pipe - Office - Dry,Generic Floor Covering ,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3021.001b,"The user needs to review the fragilities of all piping modeled in the ceiling of the floor and input the peak floor acceleration value for the pipe with the lowest median peak floor acceleration value, along with the associated total dispersion (beta).  Flooring type assumed to be carpet or vinyl. Available costs are per one square foot of floor area.  ",1,by_user,Generic Floor Covering - Flooding of floor caused by failure of pipe - Office - Humid,Generic Floor Covering ,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3021.001c,"The user needs to review the fragilities of all piping modeled in the ceiling of the floor and input the peak floor acceleration value for the pipe with the lowest median peak floor acceleration value, along with the associated total dispersion (beta).  Flooring type assumed to be sheet vinyl. Available costs are per one square foot of floor area.  ",1,by_user,Generic Floor Covering - Flooding of floor caused by failure of pipe - Laboratory - Dry,Generic Floor Covering ,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3021.001d,"The user needs to review the fragilities of all piping modeled in the ceiling of the floor and input the peak floor acceleration value for the pipe with the lowest median peak floor acceleration value, along with the associated total dispersion (beta).  Flooring type assumed to be sheet vinyl. Available costs are per one square foot of floor area.  ",1,by_user,Generic Floor Covering - Flooding of floor caused by failure of pipe - Laboratory - Humid,Generic Floor Covering ,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3021.001e,"The user needs to review the fragilities of all piping modeled in the ceiling of the floor and input the peak floor acceleration value for the pipe with the lowest median peak floor acceleration value, along with the associated total dispersion (beta).  Flooring type assumed to be sheet vinyl. Available costs are per one square foot of floor area.  ",1,by_user,Generic Floor Covering - Flooding of floor caused by failure of pipe - Hospital - Dry,Generic Floor Covering ,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3021.001f,"The user needs to review the fragilities of all piping modeled in the ceiling of the floor and input the peak floor acceleration value for the pipe with the lowest median peak floor acceleration value, along with the associated total dispersion (beta).  Flooring type assumed to be sheet vinyl. Available costs are per one square foot of floor area.  ",1,by_user,Generic Floor Covering - Flooding of floor caused by failure of pipe - Hospital - Humid,Generic Floor Covering ,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3021.001g,"The user needs to review the fragilities of all piping modeled in the ceiling of the floor and input the peak floor acceleration value for the pipe with the lowest median peak floor acceleration value, along with the associated total dispersion (beta).  Flooring type assumed to be vinyl composition tile. Available costs are per one square foot of floor area.  ",1,by_user,Generic Floor Covering - Flooding of floor caused by failure of pipe - School - Dry,Generic Floor Covering ,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3021.001h,"The user needs to review the fragilities of all piping modeled in the ceiling of the floor and input the peak floor acceleration value for the pipe with the lowest median peak floor acceleration value, along with the associated total dispersion (beta).  Flooring type assumed to be vinyl composition tile. Available costs are per one square foot of floor area.  ",1,by_user,Generic Floor Covering - Flooding of floor caused by failure of pipe - School - Humid,Generic Floor Covering ,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3021.001i,"The user needs to review the fragilities of all piping modeled in the ceiling of the floor and input the peak floor acceleration value for the pipe with the lowest median peak floor acceleration value, along with the associated total dispersion (beta).  Flooring type assumed to be carpet. Available costs are per one square foot of floor area.  ",1,by_user,Generic Floor Covering - Flooding of floor caused by failure of pipe - Apartments - Dry,Generic Floor Covering ,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3021.001j,"The user needs to review the fragilities of all piping modeled in the ceiling of the floor and input the peak floor acceleration value for the pipe with the lowest median peak floor acceleration value, along with the associated total dispersion (beta).  Flooring type assumed to be carpet. Available costs are per one square foot of floor area.  ",1,by_user,Generic Floor Covering - Flooding of floor caused by failure of pipe - Apartments - Humid,Generic Floor Covering ,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3021.001k,"The user needs to review the fragilities of all piping modeled in the ceiling of the floor and input the peak floor acceleration value for the pipe with the lowest median peak floor acceleration value, along with the associated total dispersion (beta).  Flooring type assumed to be vinyl composition tile. Available costs are per one square foot of floor area.  ",1,by_user,Generic Floor Covering - Flooding of floor caused by failure of pipe - Retail - Dry,Generic Floor Covering ,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3021.001l,"The user needs to review the fragilities of all piping modeled in the ceiling of the floor and input the peak floor acceleration value for the pipe with the lowest median peak floor acceleration value, along with the associated total dispersion (beta).  Flooring type assumed to be vinyl composition tile. Available costs are per one square foot of floor area.  ",1,by_user,Generic Floor Covering - Flooding of floor caused by failure of pipe - Retail - Humid,Generic Floor Covering ,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3021.001m,"The user needs to review the fragilities of all piping modeled in the ceiling of the floor and input the peak floor acceleration value for the pipe with the lowest median peak floor acceleration value, along with the associated total dispersion (beta).  Flooring type assumed to be sealed concrete. Available costs are per one square foot of floor area.  ",1,by_user,Generic Floor Covering - Flooding of floor caused by failure of pipe - Warehouse - Dry,Generic Floor Covering ,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3021.001n,"The user needs to review the fragilities of all piping modeled in the ceiling of the floor and input the peak floor acceleration value for the pipe with the lowest median peak floor acceleration value, along with the associated total dispersion (beta).  Flooring type assumed to be sealed concrete. Available costs are per one square foot of floor area.  ",1,by_user,Generic Floor Covering - Flooding of floor caused by failure of pipe - Warehouse - Humid,Generic Floor Covering ,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3021.001o,"The user needs to review the fragilities of all piping modeled in the ceiling of the floor and input the peak floor acceleration value for the pipe with the lowest median peak floor acceleration value, along with the associated total dispersion (beta).  Flooring type assumed to be carpet. Available costs are per one square foot of floor area.  ",1,by_user,Generic Floor Covering - Flooding of floor caused by failure of pipe - Hospitality - Dry,Generic Floor Covering ,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3021.001p,"The user needs to review the fragilities of all piping modeled in the ceiling of the floor and input the peak floor acceleration value for the pipe with the lowest median peak floor acceleration value, along with the associated total dispersion (beta).  Flooring type assumed to be carpet. Available costs are per one square foot of floor area.  ",1,by_user,Generic Floor Covering - Flooding of floor caused by failure of pipe - Hospitality - Humid,Generic Floor Covering ,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3027.001,Access floor unanchored or anchored with adhesive. Costing is based upon a xxx SF floor area.,100,sf,"Raised Access Floor, non seismically rated.","Raised Access Floor, non seismically rated.",interior_finishes,Not Given,True,3,0,NA,0,0,0
C3027.002,Access floor is designed to meet code requirements and mechanically anchored and braced as necessary to resist anchor loads. Equipment is anchored to floor systems and heavier equipment is anchored directly to the structural floor. Costing is based upon a xxx SF floor area.,100,sf,"Raised Access Floor, seismically rated.","Raised Access Floor, seismically rated.",interior_finishes,Not Given,True,3,0,NA,0,0,0
C3032.001a,"Costing for each 250 SF Unit, Suspended Lay-in Acoustic Tile Ceiling, Support:  Vertical hanging wires only.  Includes lighting fixtures in suspended ceiling.",250,sf,"Suspended Ceiling, SDC A,B,C, Area (A): A < 250, Vert support only",Suspended Ceiling,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3032.001b,"Costing for each 600 SF Unit, Suspended Lay-in Acoustic Tile Ceiling, Support:  Vertical hanging wires only.    Includes lighting fixtures in suspended ceiling.",600,sf,"Suspended Ceiling, SDC A,B,C, Area (A): 250 < A < 1000, Vert support only",Suspended Ceiling,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3032.001c,"Costing for each 1800 SF Unit, Suspended Lay-in Acoustic Tile Ceiling, Support:  Vertical hanging wires only.  Includes lighting fixtures in suspended ceiling.",1800,sf,"Suspended Ceiling, SDC A,B,C, Area (A): 1000 < A < 2500, Vert support only",Suspended Ceiling,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3032.001d,"Costing for each 2500 SF Unit, Suspended Lay-in Acoustic Tile Ceiling, Support:  Vertical hanging wires only.  Includes lighting fixtures in suspended ceiling.",2500,sf,"Suspended Ceiling, SDC A,B,C, Area (A): A > 2500, Vert support only",Suspended Ceiling,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3032.003a,"Costing for each 250 SF Unit, Suspended Lay-in Acoustic Tile Ceiling, Support:  Vertical hanging wire, diagonal wires, and compression posts, 2 inch wide ledger support angles at wall and oversize holes around tile openings.   Includes lighting fixtures in suspended ceiling.",250,sf,"Suspended Ceiling, SDC D,E (Ip=1.0), Area (A): A < 250, Vert & Lat support",Suspended Ceiling,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3032.003b,"Costing for each 600 SF Unit, Suspended Lay-in Acoustic Tile Ceiling, Support:  Vertical hanging wire, diagonal wires, and compression posts, 2 inch wide ledger support angles at wall and oversize holes around tile openings.    Includes lighting fixtures in suspended ceiling.",600,sf,"Suspended Ceiling, SDC D,E (Ip=1.0), Area (A): 250 < A < 1000, Vert & Lat support",Suspended Ceiling,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3032.003c,"Costing for each 1800 SF Unit, Suspended Lay-in Acoustic Tile Ceiling, Support:  Vertical hanging wire, diagonal wires, and compression posts, 2 inch wide ledger support angles at wall and oversize holes around tile openings.  Includes lighting fixtures in suspended ceiling.",1800,sf,"Suspended Ceiling, SDC D,E (Ip=1.0), Area (A): 1000 < A < 2500, Vert & Lat support",Suspended Ceiling,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3032.003d,"Costing for each 2500 SF Unit, Suspended Lay-in Acoustic Tile Ceiling, Support:  Vertical hanging wire, diagonal wires, and compression posts, 2 inch wide ledger support angles at wall and oversize holes around tile openings.  Includes lighting fixtures in suspended ceiling.",2500,sf,"Suspended Ceiling, SDC D,E (Ip=1.0), Area (A): A > 2500, Vert & Lat support",Suspended Ceiling,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3032.004a,"Costing for each 250 SF Unit, Suspended Lay-in Acoustic Tile Ceiling, Support:  Vertical hanging wire, diagonal wires, and compression posts, 2 inch wide ledger support angles at wall and oversize holes around tile openings.  Includes lighting fixtures in suspended ceiling.",250,sf,"Suspended Ceiling, SDC D,E,F (Ip=1.5), Area (A): A < 250, Vert & Lat support",Suspended Ceiling,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3032.004b,"Costing for each 600 SF Unit, Suspended Lay-in Acoustic Tile Ceiling, Support:  Vertical hanging wire, diagonal wires, and compression posts, 2 inch wide ledger support angles at wall and oversize holes around tile openings.  Includes lighting fixtures in suspended ceiling.",600,sf,"Suspended Ceiling, SDC D,E,F (Ip=1.5), Area (A): 250 < A < 1000, Vert & Lat support",Suspended Ceiling,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3032.004c,"Costing for each 1800 SF Unit, Suspended Lay-in Acoustic Tile Ceiling, Support:  Vertical hanging wire, diagonal wires, and compression posts, 2 inch wide ledger support angles at wall and oversize holes around tile openings.  Includes lighting fixtures in suspended ceiling.",1800,sf,"Suspended Ceiling, SDC D,E,F (Ip=1.5), Area (A): 1000 < A < 2500, Vert & Lat support",Suspended Ceiling,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3032.004d,"Costing for each 2500 SF Unit, Suspended Lay-in Acoustic Tile Ceiling, Support:  Vertical hanging wire, diagonal wires, and compression posts, 2 inch wide ledger support angles at wall and oversize holes around tile openings.  Includes lighting fixtures in suspended ceiling.",2500,sf,"Suspended Ceiling, SDC D,E,F (Ip=1.5), Area (A): A > 2500, Vert & Lat support",Suspended Ceiling,interior_finishes,Not Given,True,3,0,NA,0,0,0
C3034.001,Horizontal light fixtures 4 to 16 ft long suspended 12 to 24 inches from ceiling.  No seismic design or bracing.  Hung from ceiling above by two or more rods or cables.  ,1,each,Independent Pendant Lighting - non seismic,Independent Pendant Lighting,interior_finishes,Not Given,True,3,0,NA,0,0,0
